id,author_id,content,possibly_sensitive,language,source,retweet_count,reply_count,like_count,quote_count,created_at
1501667831204745217,242555999,"Why are Republicans urging Biden to ban Russian oil and gas, then slamming him for price hikes that causes?",false,en,Twitter for iPhone,5728,3784,38933,783,2022-03-09 21:14:45+00
1498159778459119619,1040124936843550720,"🎊#BitKeep X @Anon_Metaverse Airdrop

👇Complete tasks to share 20000 #USDT worth of NFT

📅Feb 28, 15:00 - Mar 3 15:00(HKT)

💰Distribution: #NFT will be distributed to the #BSC address submitted by qualified users within 10 working days after event ends.
https://t.co/A66Pd1gXLm https://t.co/X9Vd2QB5pB",false,en,Twitter Web App,6127,1471,4408,783,2022-02-28 04:55:00+00
1507110100858720276,32871086,"This is a real text that Ginni Thomas sent to Mark Meadows, shortly after the 2020 election. https://t.co/JHooG5DyZI",false,en,Twitter for iPhone,5660,1708,16612,784,2022-03-24 21:40:23+00
1497146137249263645,330262748,"Official. Uefa have moved the Champions League final from Saint Petersburg to Paris. 🏆🇫🇷 #UCL

🏟 Stade de France, May 28, h21. https://t.co/Rz6pst9sgr",false,en,Twitter for iPhone,5299,511,59334,784,2022-02-25 09:47:09+00
1497957900534403084,16580249,"A video of a Palestinian girl, Ahed Tamimi, confronting an Israeli soldier is being widely shared with the false claim that it shows a Ukrainian girl standing up to a Russian soldier. https://t.co/MLaiaPHG3p",false,en,Twitter for Android,11409,312,35414,784,2022-02-27 15:32:48+00
1505427513547243526,122453931,"27 مارچ کو انشاءاللہ اسلام آباد!!

میں چاہتا ہوں کہ ارضِ پاک پاکستان کی روح کےتحفظ کی لڑائی میں عوام کی شرکت کےپہلےتمام ریکارڈز توڑ ڈالے جائیں۔ہم حق کیساتھ کھڑےہیں اورسیاسی مافیاز کیجانب سےاپناچوری کا مال بچانےکیلئےاہلِ سیاست کےضمیروں کی ایسی شرمناک نیلامی کی شدید مذمت کرتےہیں۔ https://t.co/p5iAzAdaC0",false,ur,Twitter for Android,9940,4245,40583,784,2022-03-20 06:14:23+00
1498800309241585668,985749294,"The coordinated Republican absence from  #SOTU is symbolic of their exit from American democracy, with all of its rituals and norms. They are no longer invested in bipartisanship or respect for the presidency. Jan. 6 showed their idea of politics.",false,en,Twitter Web App,11536,1071,41455,784,2022-03-01 23:20:14+00
1501631356199186447,2928186487,"Lol. So Kanye is wrong for putting it on social media but she can put it on a show and it’s fine now?! 
She just didn’t want him putting it out before she did. https://t.co/kKDJ8ZcumL",false,en,Twitter for iPhone,10638,423,69190,784,2022-03-09 18:49:48+00
1501986699026391040,21836429,The US Census released an accuracy check today for 2020 and revealed they think they missed about 19 Million people...almost the size of New York State.  I kept telling people back then that this was the biggest unreported story...something was not adding up.,false,en,Twitter Web App,12927,963,48840,785,2022-03-10 18:21:49+00
1498121664642617344,19568591,https://t.co/uw7sgCU7qZ,false,zxx,Twitter for iPad,11361,1924,67481,785,2022-02-28 02:23:33+00
1496477076571967495,2786053933,"Chomsky is asked about the Russia-Ukraine crisis and points out the obvious which is entirely absent in Western media: ""The question we ought to be asking ourselves is why did NATO even exist after 1990? If NATO was to stop Communism, why is it now expanding to Russia?"" https://t.co/mkxoYlBeo8",false,en,Twitter Web App,6036,404,17414,785,2022-02-23 13:28:32+00
1501578214363258880,1460554468546723840,"@VersalNFT Tools: VER’s for Beginners Vol.1

We’re excited to share that we have created a guide on VersalNFT tools called VER, which will be broken down into a four-part series 💫 Let’s dive into it!📝 #tools #nft #blockchain 

https://t.co/vUaZJe5wQS https://t.co/m3ZkbzT81O",false,en,Twitter for iPhone,6982,1384,4204,786,2022-03-09 15:18:38+00
1420014505304670212,219429281,"America was attacked, and we deserve to know why and how it happened. This moment is bigger than all of us—the future of our country is on the line. And we must be fearless in our pursuit of the truth.  https://t.co/MU5YrEqOgf",false,en,Twitter for iPhone,5528,10427,34106,786,2021-07-27 13:33:35+00
1501619053340811269,21575717,"Russia bombs the weakest members of society, the pregnant women and their newborns. The enormity of the crimes committed by Russia in the war against Ukraine is hard to grasp. Photo from the Russian attack against a maternity clinic in Mariupol by @EMaloletka. https://t.co/ay8qMW58bi",false,en,Twitter Web App,7454,628,17472,787,2022-03-09 18:00:55+00
1493691006042181638,1349149096909668363,"From the beginning of this crisis, I have been clear and consistent: The United States is prepared no matter what happens.  
 
We are ready for diplomacy to improve stability and security in Europe as a whole.  
 
And we are ready to respond decisively if Russia attacks Ukraine.",false,en,The White House,5345,5943,31856,788,2022-02-15 20:57:41+00
1498911849307422725,720139699,"#Ukraine, Kharkiv. When Russia comes, the peaceful life is destroyed. The building of the Faculty of Sociology of Karazin National University is one fire. https://t.co/GB1jPVUGcJ",false,en,Twitter for iPhone,6125,505,15606,788,2022-03-02 06:43:27+00
1504466372910362625,1349149096909668363,"Today we learned that the number of new unemployment claims is now lower than it was before the pandemic in 2019. 

Our labor market is strong.",false,en,The White House,7456,6017,55918,788,2022-03-17 14:35:09+00
1496644026916818949,238724300,"It’s 2:30 am, and we can’t go to sleep in Ukraine",false,en,Twitter for iPhone,7921,4906,69634,789,2022-02-24 00:31:56+00
1502681715428380678,24258355,YouTube just banned almost 600 episodes of my old show Breaking The Set. Years-long censorship campaign culminated in tech giants purging thousands of my critical interviews and reports about US empire. Gutted,false,en,Twitter for iPhone,7992,1446,33488,789,2022-03-12 16:23:34+00
1506997671307137026,156338422,正直すき。 https://t.co/CMXlSyO0pF,false,ja,こころぴょんやん2.16,29696,232,195793,789,2022-03-24 14:13:38+00
1501418048699478016,700141260,Stephen Colbert does it again. Brilliant! https://t.co/Z8RcC1dPBg,false,en,Twitter for iPhone,11457,416,34302,789,2022-03-09 04:42:12+00
1504712038261702656,29769998,Nestle refuses to withdraw from Russia even after a desperate plea from Ukraine’s prime minister. Here’s a partial list of Nestle products in case you wanted to know. https://t.co/kxW1ebJxk6,false,en,Twitter for iPhone,8342,961,14467,790,2022-03-18 06:51:20+00
1497046225421737988,1449218129570119683,"ごめん、母さん。
この優しさが、今の僕には痛いよ。 https://t.co/jfs4D4nDuw",false,ja,Twitter for iPhone,5931,352,103693,790,2022-02-25 03:10:08+00
1496636879248236546,188061519,"There have always been trans kids. This is nothing new. Letting them live their truth will save their lives. 

To all the trans kids and families who love them, in Texas and around the world: stay strong and keep fighting for your freedom.",false,en,Twitter for iPhone,12592,707,78954,791,2022-02-24 00:03:32+00
1499519631991754754,1349149096909668363,"I signed the Ending Forced Arbitration of Sexual Assault and Sexual Harassment Act of 2021 into law. This is a momentous day for justice and fairness in the workplace. For those who experience sexual harassment or assault, you have a right today that you did not have yesterday.",false,en,The White House,8800,6455,57629,791,2022-03-03 22:58:34+00
1502458815668756481,49849732,"Se abrirán las alamedas de la vida.

@gabrielboric https://t.co/jHVUKe0Apd",false,es,Twitter for iPhone,7125,3088,48282,791,2022-03-12 01:37:50+00
1498399200148656129,1349149096909668363,I spoke today with Allies and partners to discuss Russia’s unprovoked war on Ukraine. We are continuing our support for the Ukrainian people as they defend their country and affirmed our readiness to keep imposing severe costs on Russia if they do not de-escalate. https://t.co/mpQKYOvmUj,false,en,The White House,8531,14731,68794,791,2022-02-28 20:46:22+00
1504401227425198084,4470351255,"Well, there you have it folks. A gas generator being used to charge a dead battery in an electric car. My day is complete now!👍💯 https://t.co/yVmiymy31U",false,en,Twitter for iPhone,9765,750,29594,792,2022-03-17 10:16:17+00
1499013414441598984,468162887,"No this is not #Ukraine, this is #Yemen, so no one has to bother. https://t.co/NBvTuEP8xn",false,en,Twitter for Android,16247,626,53484,792,2022-03-02 13:27:02+00
1496707383556513792,323494714,"Ukraine’s sovereignty ended in 2014 when the US overthrew its democratically elected leader in an illegal coup and installed a puppet gov’t

At least 13,000 people have died in fighting since then in a war fueled by US weapons and neo Nazi militias. This war did not begin tonight",false,en,Twitter for iPhone,7510,840,20788,793,2022-02-24 04:43:42+00
1504940194079940618,1108101424699899904,"Milhões de brasileiros sendo prejudicados repentinamente por uma decisão monocrática. 
Já determinei a diversos setores do @JusticaGovBR que estudem imediatamente uma solução para restabelecer ao povo o direito de usar a rede social que bem entenderem.",false,pt,Twitter for iPhone,7049,3204,33994,793,2022-03-18 21:57:57+00
1504437145884373003,2932460195,"The incredible is about to happen: Ukraine appears to be about to defeat Russia in Ukraine. Russia allocated 100 out of its ca 170 battalion tactical groups to its assault on Ukraine. According to the Ukrainians, about 50 btgs are now out of action.",false,en,Twitter Web App,7582,1066,49145,793,2022-03-17 12:39:01+00
1501182955498221573,846037320667217921,"The cruel reality of ""Global Britain"" https://t.co/YNaHY5CZyl",false,en,Sprout Social,6502,490,15090,793,2022-03-08 13:08:01+00
1497677986136576002,1219232377605644289,In 30-60 mins #Kyiv will be under attack never seen before.#Russia will hit us with all they have. Main Bessarabka market is a target. All parliamentary chats are exploding,false,en,Twitter for iPhone,6551,1107,20326,793,2022-02-26 21:00:32+00
1505209065789698050,1298372735383605249,"The VA employs a total of 413,000 people. https://t.co/kqTBPKNiRR",false,en,Twitter for iPhone,8710,3874,75302,793,2022-03-19 15:46:21+00
1507406507025043458,1268223690480615424,JUST IN: Over 30 law-related organizations just sent a letter to the House Judiciary Committee urging them to immediately hold hearings investigating Clarence Thomas’ conflict of interests on the Supreme Court.,false,en,Twitter Web App,19824,1371,96446,794,2022-03-25 17:18:12+00
1504901417953243136,31700619,Reality is a South Park episode. https://t.co/X0Wog3yC4J,false,en,Twitter for iPhone,13515,989,80648,794,2022-03-18 19:23:52+00
1499199177317777408,2325201420,"This Picture Speaks A-lot! 🙌🏻

https://t.co/BwgTJEg2wd https://t.co/LSsO1tHuFk",false,en,Twitter for iPhone,11287,1711,54741,794,2022-03-03 01:45:12+00
1497003748555591680,57194798,What's the German word for shutting down a perfectly good nuclear program so that you're dependent on a foreign adversary for your energy?,false,en,Twitter Web App,6745,3320,62524,794,2022-02-25 00:21:21+00
1501704595126554627,18222378,They should have never stopped casting her is what i said.  🤷🏽‍♂️ https://t.co/oCE8LZFtE8,false,en,Twitter for iPhone,5229,660,30060,794,2022-03-09 23:40:50+00
1497621294065590276,140976305,"We see you, Ukraine. 🇺🇦 https://t.co/Oc2FNfTWHN",false,en,Twitter Web App,7593,368,26485,795,2022-02-26 17:15:15+00
1505279874872881153,2749315621,"russians murdered Ukrainian cynologist Igor Bakun. They shelled his car when he tried to evacuate three German Shepherds from Hostomel, a town in Kyiv suburbs invaded by russians. One dog which survived refused to leave his body. So many broken lives. RIP #UkrainianHeroes https://t.co/KwByqstgow",false,en,Twitter for Android,11225,995,43902,795,2022-03-19 20:27:43+00
1162366575812284416,869875390465982465,"#MARK &amp; #YUTA
📷 by #JAEHYUN

https://t.co/vJydoDovH0

#NCT #NCT127 #RUSSIA https://t.co/vtO0hyLngk",false,und,Twitter for Android,25067,2223,58245,797,2019-08-16 14:12:42+00
1497683911849218053,1462548977367359490,"⚡️⚡️⚡️Kyiv citizens must get to the nearest shelter now. 

Heavy air raid expected",false,en,Twitter Web App,9993,708,39245,798,2022-02-26 21:24:04+00
1499415226390913025,759251,"“I don’t want Ukraine’s history to be a legend about 300 Spartans. I want peace.”
Ukrainian President Volodymyr Zelensky addresses his country in the face of the Russian invasion. https://t.co/fXZu6igpsr",false,en,SnapStream TV Search,12715,1429,71198,798,2022-03-03 16:03:42+00
1500174625753513984,1024352074048434177,"The much-vaunted Pandora Papers revealed the patriotic President Zelensky was storing payments from his top funder, Israeli Igor Kolomoysky, in offshore accounts. Kolomoysky is also a funder of the neo-Nazi Azov Battalion &amp; the Aidar Battalion.",false,en,Twitter for iPhone,7466,632,19342,798,2022-03-05 18:21:17+00
1495685636506124288,468122115,"YouTube動画の「ピアノを弾いてみました」が、お陰様で再生回数200万回を突破しました。60年前にバイエルを終えただけの拙い演奏にも関わらず忍耐を持って聞いて頂いた皆様に感謝申し上げます。
https://t.co/B1zWU9tka2 https://t.co/9Nkv2fp3W7",false,ja,Twitter for iPhone,5893,728,36772,798,2022-02-21 09:03:38+00
1504699476153610245,355989081,ISKCON Radhakanta temple in Bangladesh's Dhaka vandalised yesterday. More details awaited.,false,en,Twitter Web App,6675,960,21821,798,2022-03-18 06:01:25+00
1502535438866731008,16847779,Meanwhile at Warsaw’s central train station... 🇵🇱🇺🇦🖤 https://t.co/y48kdHUp7M,false,en,Twitter for Android,7582,413,44233,798,2022-03-12 06:42:19+00
1497696432890986498,939486738543796224,⚠️ If you're in #Ukraine and reading this please turn geolocation off on your phone now. Russia is using it to track gatherings. Tell those around you to do the same.,false,en,Twitter Web App,21742,590,56446,799,2022-02-26 22:13:50+00
1505963469832658945,70355674,"In India, as I have been saying, a cow’s life is more important than a Muslim’s life! In UP, a Muslim driver is brutally being beaten by Hindu right-wing mob over accusations of carrying beef in his vehicle! https://t.co/X4ZM9w0CNJ",true,en,Twitter for iPhone,6393,687,8947,800,2022-03-21 17:44:05+00
1006600446453190656,246962998,Vincent Kompany arriving in Russia😂😂 https://t.co/3374PRE7hh,false,en,Twitter for Android,6710,584,16112,800,2018-06-12 18:13:42+00
1497992054663782403,47438401,"You know you’re an unpopular leader when Sweden is sending your enemy 5,000 anti-tank missiles.",false,en,Twitter for iPhone,18904,1130,150148,801,2022-02-27 17:48:31+00
1497240686961336327,522530914,#Breaking German Finance minister says Berlin is open to cutting #Russia from SWIFT,false,en,Twitter Web App,5861,579,42758,801,2022-02-25 16:02:51+00
1504858220774502401,1044736368868564992,"Putin hates the West.  

Except a jacket for € 11K from a luxury Italian brand🤡 https://t.co/6RtKVvIIF1",false,en,Twitter for iPhone,6561,926,39951,801,2022-03-18 16:32:13+00
1495000963886682113,803694179079458816,"Let me be clear, I can say with absolute certainty if Russia further invades Ukraine the United States, together with our Allies and partners, will impose significant, and unprecedented economic costs.",false,en,Twitter Web App,5353,4617,38088,801,2022-02-19 11:43:00+00
1507549911054757888,1155845777039810560,"It's not a war between Russia and Ukraine. It's a war between NATO and Russia, with Ukraine being used as a pawn, and Ukrainians paying the price of NATO expansion and antagonism.",false,en,Twitter Web App,13567,2261,49909,801,2022-03-26 02:48:02+00
1506371443436752897,15012486,A 95-year-old Ukrainian woman who lived through Soviet-era famine and World War II said she’s “never seen anything as horrible” as the Russian invasion. https://t.co/BsvlnIHXJ3,false,en,Sprinklr,10482,585,25785,802,2022-03-22 20:45:13+00
1502300792132599808,785812724953473024,"モスクワのショッピングセンターで、大量のルーブル札がばら撒かれる事件があった。
https://t.co/WKIvvG1Pc8

ルーブルは制裁のため価値が急落中。インフレも1時間単位で高進している。 https://t.co/CkLq4qDnpf",false,ja,TweetDeck,6104,195,10486,802,2022-03-11 15:09:54+00
1150816531623940098,248735463,"Women of color have more political power than ever before. We are Governors, Senators, Attorneys General, and Members of Congress. I stand with all of my sisters in Congress and across the country – we're not backing down and we aren’t going anywhere. https://t.co/VKAKbIEkDD",false,en,TweetDeck,8032,3161,46665,803,2019-07-15 17:16:56+00
1253522357391630336,31239408,.@BeyGOOD partners with @Jack Dorsey's #startsmall to support COVID-19 relief https://t.co/n6LwqKJW9m https://t.co/GeibDMvC5A,false,en,Twitter Web App,5967,6692,40553,803,2020-04-24 03:13:13+00
1499710226903101442,1369533748417495049,"5 hari Putin menyerang Ukraina dituduh penjahat, Israel 70 tahun merampas kesempatan hidup warga Palestina mereka diam, dunia membutuhkan orang - orang seperti senator Irlandia ini https://t.co/fhFuDUHm35",false,in,Twitter for Android,24454,356,42103,803,2022-03-04 11:35:56+00
1506069326717140995,15801906,"You know what Ketanji Brown Jackson lacks? 

A $92,000 country club balance, $200,000 in credit card debt, and $1,200,000 mortgage — all of which were mysteriously paid off for Brett Kavanaugh by an anonymous benefactor who’s never been identified.",false,en,Twitter for iPhone,20512,1202,89323,803,2022-03-22 00:44:43+00
1499445946509402112,14298769,"This is pretty damning stuff 

 https://t.co/gRtqUARY84",false,en,Twitter for iPhone,7576,630,16012,803,2022-03-03 18:05:46+00
1498641961682718723,2800581040,"In the last 24 hours, in the midst of an international crisis, @GOP -- the official account of the Republican National Committee, i.e., of the Republican Party--has tweeted over a dozen attacks on Joe Biden. It has not chosen to say a word critical of Vladimir Putin. https://t.co/AuYTlWHGqT",false,en,Twitter Web App,8416,1862,27631,803,2022-03-01 12:51:01+00
1498087648098865159,816719802328715264,"Marjorie Taylor Greene now using her official USG congressional account to promote anti-Semitic, white supremacist, pro-Hitler, pro-Putin conference. This is a toxin in the bloodstream of America. It must stop.

House GOP Leaders: Have you lost all sense of decency? https://t.co/ywZhif4Vvb",false,en,Twitter for iPhone,7979,3192,31680,804,2022-02-28 00:08:23+00
1505672012592828418,112764971,Kame Hame Ha https://t.co/kHVamkPmQe,false,en,Twitter Web App,6927,580,84542,805,2022-03-20 22:25:56+00
1500573230842720259,1476568429377241089,The iconic Duke of Wellington statue in Glasgow has a new hat 🇺🇦 https://t.co/wcGuNm8vzu,false,en,Twitter for iPhone,6559,466,40857,805,2022-03-06 20:45:12+00
1498248878696579073,1496426880828055552,"🎉 ChampionDoge - Airdrop 

🚀 Airdrop: ChampionDoge
💰 For joining: 20,000 $CHD ($20)
👥 Referral: 10,000 $CHD ($10)

ℹ️ Listed on LuaSwap
💹 Price pump soon

💭 Talk with the Airdrop bot
🤖 https://t.co/gjGVRXaKZe 🤖",false,en,Twitter for Android,10659,2577,10926,805,2022-02-28 10:49:03+00
1503385959953575939,259395895,pssst (whisper-voice): oil prices  have FALLEN below $100-a-barrel today,false,en,Twitter Web App,8860,1408,45690,805,2022-03-14 15:01:59+00
1501331948924510212,878284831,"BREAKING NEWS: The largest aid truck convoy ever sent by Ireland departs to Ukraine carrying 500 metric tons of survival kits, warm clothing, first aid supplies and medical equipment. Irish companies and people donated — and Irish truck drivers volunteered. RT TO THANK IRELAND!",false,en,Twitter for iPhone,13992,659,44903,805,2022-03-08 23:00:04+00
1502295665950564355,785237870,"BREAKING: Ukrainian troops have killed Russian Maj. Gen. Andriy Kolesnikov, commander of the Eastern Military District: Ukraine military statement.

Kolesnikov would be the 3rd 🇷🇺 general killed in 🇺🇦 in 15 days of war, after Maj Gen Vitaly Gerasimov &amp; Maj Gen Andrei Sukhovetsky",false,en,Twitter Web App,8294,813,38825,805,2022-03-11 14:49:32+00
1501004560181121025,71048726,"Yo-Yo Ma, along with Emanuel Ax and Leonidas Kavakos, begins his performance at Washington’s Kennedy Center with a performance of Ukraine’s national anthem. A full, standing house. https://t.co/m1shyLzY4Z",false,en,Twitter for iPhone,7711,330,27675,806,2022-03-08 01:19:09+00
1497295016724557824,2161051908,"Join me in saying a prayer for the security and well-being of Ukraine’s president Zelensky. His Hebrew name is Vladimir ben Rima. May he and all the people of Ukraine have a Shabbat Shalom. A Shabbat of peace. 
#UkraineUnderAttack https://t.co/deQai1F9RV",false,en,Twitter for iPhone,11195,1333,83975,806,2022-02-25 19:38:45+00
1507052571671863305,15212187,BREAKING: Donald Trump is SUING Hillary Clinton over Russian collusion allegations,false,en,Twitter for iPhone,9749,2044,71994,806,2022-03-24 17:51:47+00
1497992193042178051,1258174836175704064,"¿Contra esto no hay sanciones?
 https://t.co/8KKzDPf7q7",false,es,Twitter for Android,7718,352,10772,806,2022-02-27 17:49:04+00
1504914440755494912,44196397,"@Independent With so many mainstream media companies saying @rustyrockets is crazy/dangerous, I watched some of his videos. Ironically, he seemed more balanced &amp; insightful than those condemning him!

The groupthink among major media companies is more troubling. There should be more dissent.",false,en,Twitter for iPhone,14728,2737,109468,808,2022-03-18 20:15:37+00
1498700876214636548,128372940,- SP (01/03/2022) https://t.co/AHn1SwN93U,false,und,Twitter for iPhone,5632,2103,27904,808,2022-03-01 16:45:08+00
1428364695736487941,433350023,"Companies- Why can’t we find anyone to hire?

Their interview process-   https://t.co/5pQMmEke9Z",false,en,Twitter for iPhone,5641,347,22124,808,2021-08-19 14:34:15+00
1498574832249802752,806583785408131077,"On this day in history, the Canadian high commission visited oshodi underbridge.

Chess can change the world 🌍 ♥️

A Thread... https://t.co/v4Ytqs1GpL",false,en,Twitter for Android,12492,1200,40054,808,2022-03-01 08:24:16+00
1499465930706980866,1349149096909668363,"In my State of the Union Address, I said the United States is going after the crimes of Russian oligarchs.
 
Today, we’re adding dozens of names to the list — and banning travel to America by more than 50 Russian oligarchs, their families, and close associates.",false,en,The White House,9559,9169,65964,809,2022-03-03 19:25:11+00
1213358747697008640,303351546,Vladimir Putin sobre si habrá o no una “Tercera Guerra Mundial”: https://t.co/iCXpV7QrkN,false,es,Twitter for iPhone,7686,184,20369,809,2020-01-04 07:17:23+00
1497695687634563072,39692424,🇷🇺 | Los canales de televisión estatales rusos han sido pirateados por Anonymous para transmitir sobre lo que sucede en Ucrania sin censura. https://t.co/8mI02aWkiU,false,es,Twitter for iPhone,12383,346,58729,809,2022-02-26 22:10:52+00
1502439731602239490,73981088,"Pueblo de Chile, mujeres, niñas, niños y hombres: con ustedes es nuestro compromiso, son protagonistas de este camino que hoy comienza. Seguimos, siempre seguimos ¡Viva Chile! https://t.co/PfdepCRadL",false,es,Twitter for iPhone,8587,2472,60156,809,2022-03-12 00:22:00+00
1503637688464904196,375584768,I don’t know how these people sleep at night. https://t.co/7ajLDzXDkD,false,en,Twitter for iPhone,10332,848,107095,809,2022-03-15 07:42:15+00
1499107740869926920,168090600,"Spine tingling.

Yelena Osipova, one of the last survivors from the Siege of Leningrad, tonight arrested by 8 police in St Petersburg for asking for an end to the war. 

 https://t.co/qRyjyBK52M",false,en,Twitter for iPhone,6673,329,15792,809,2022-03-02 19:41:52+00
1497685694260514818,228531431,⚠️ If you're in Ukraine and reading this please turn geolocation off on your phone now. Russia is using it to track gatherings. Tell those around you to do the same.,false,en,Twitter for Android,26491,384,65809,809,2022-02-26 21:31:09+00
1497706505700847617,47455112,"🧵US Senior Admin Official, in call with reporters, said in addition to disconnecting key Russian banks from SWIFT, the US &amp; Europeans agreed to launch a mutlilateral transatlantic task force to identify, hunt down and seize the assets of sanctioned Russian officials &amp; oligarchs,",false,en,Twitter for iPad,5989,412,29299,809,2022-02-26 22:53:51+00
1497446158851051521,2768271223,Notice how Ukrainian patriots are defending their capital instead of attacking it.,false,en,Twitter Web App,13072,905,65773,810,2022-02-26 05:39:20+00
1498053625813286929,27493883,"This should scare the shit out of ANY Russian soldier in Ukraine. 
https://t.co/q9hZ2P6Yyw",true,en,Twitter for iPhone,6495,554,20931,810,2022-02-27 21:53:11+00
1498856010206826496,342863309,"THANK YOU, TEXAS!

We are going to win this race with one another, for one another.",false,en,Twitter for iPhone,11355,2008,110240,810,2022-03-02 03:01:34+00
1496916002285707264,1348215463,"I can no longer function, just breaking down in tears. My city, my country, my people are so beautiful, friendly, peaceful. We're fighting, and we'll keep fighting, but my beautiful country will never be the same. Nothing will ever be the same",false,en,Twitter for Android,12775,3499,126033,811,2022-02-24 18:32:40+00
1497967269833543699,109054642,"Georgian captain refuses to provide fuel to a Russian ship. Tells them “go f…k yourself, occupants”. https://t.co/ASTcEtc1tN",false,en,Twitter for iPhone,5142,350,25292,812,2022-02-27 16:10:02+00
1500000925011914754,1255579440295403520,"Brands that continue to operate in Russia:
Auchan
BASF
Bayer
British American Tobacco
Bosch 
Burger King
Henkel 
Imperial Tobacco 
KFC 
LG
Nestle
McDonald's
Metro AG
Miele 
Pepsico
Philip Morris
Pirelli
Starbucks 
Stellantis 
Swatch
Tesco",false,en,Twitter Web App,5418,502,7115,812,2022-03-05 06:51:03+00
1505538266145067008,141527741,Deccan Herald … some spine…. Some responsible journalism .. https://t.co/dnZSA9eGKm,false,en,Twitter for iPhone,8025,4381,43723,812,2022-03-20 13:34:28+00
1505927919545241601,587591389,"Stop glorifying ""the founders' intent."" The founders intended me to be in chains.",false,en,Twitter Web App,13400,1100,91160,813,2022-03-21 15:22:49+00
1502657687607287825,262219168,"My hometown Volnovakha has ceased to exist as a human settlement.
Russia has completely destroyed a rapidly developing, 100% Russian-speaking city of Donbas.
1881-2022.
Rest In Peace, my sweet old hometown. https://t.co/8H7jjg2xvQ",false,en,Twitter for iPhone,13906,2044,52788,813,2022-03-12 14:48:05+00
1497502615554379777,152656121,"Until last week, Russian oligarchs could buy a British passport, no questions asked. Today, there is no ‘legal’ route to the U.K. for Ukrainians fleeing Russian war crimes. Both are deliberate Conservative government policies.",false,en,Twitter for iPhone,18600,775,67381,814,2022-02-26 09:23:40+00
1504166906395299854,1479258549184307200,"So let me get this straight. These people get 14 billion US dollars, and I get…to pick up the tab? Bullshit https://t.co/0HfgawDILw",true,en,Twitter for iPhone,6948,1368,37461,814,2022-03-16 18:45:11+00
1502049253476253707,1007618472732512256,"🎙 New Project

🔷 SteamPad (STPD)

🔶 SteamPad is a decentralized launchpad based on the Binance Smart Chain

🔶 Details: https://t.co/P8DlXqnavv

#Cryptocurrency #STPD #ICOAnnouncement #BSC #Bitcoin #NFT #Metaverse #Ethereum https://t.co/IVMkRMTVWA",false,en,Twitter Web App,5642,1401,5737,814,2022-03-10 22:30:23+00
1500505674991779842,1364845405,Pavel Durov @durov owner of Telegram has long collaborated with Russian state security. When managing Vkontakte he would give personal info of opposition to the FSB. He's probably helping Russia now. Pressure him. He's now a French + Saint Kitts and Nevis citizen living in Dubai https://t.co/fysvJRmmJv,false,en,Twitter Web App,6071,291,14330,815,2022-03-06 16:16:45+00
1506022209009106951,1021382089059590144,"“I actually have more trial experience than all the current justices combined, but thank you for your concern, Senator Graham.” #KetanjiBrownJackson https://t.co/K5thtHp8fz",false,en,Twitter for iPhone,11416,291,92597,815,2022-03-21 21:37:29+00
1498356805805789191,3129968261,"1/8. Russia has a history of aiming for quick and decisive strikes against Ukraine, failing, then revealing the aims of the operation in media prepared on the assumption of success.",false,en,Twitter Web App,6076,193,19915,815,2022-02-28 17:57:55+00
1506893958089265156,287834630,"Hey @RishiSunak you’ve just pushed 1.3m people into absolute poverty this year including 500,000 children.UC rise abolished , NI increase , not feeding children in a pandemic etc . You’re building a truly great record of achievements. Keep smiling for those photo opportunities👍",false,en,Twitter for iPhone,17497,3457,113961,816,2022-03-24 07:21:31+00
1498738218723946500,36640651,"HOLY SHIT! This expert from Lisbon on Arnab’s panel didn’t just school him on his moderation skills, but also implied he was anti-national. 🤣

(Only time I’m watching anything from @republic on repeat.)

https://t.co/wHWC0sFiKg",false,en,Twitter for iPhone,6154,573,21509,816,2022-03-01 19:13:31+00
1504763767414005762,1462548977367359490,"⚡️Strollers have been put in central Lviv on March 18, representing the number of children killed in Russia's war against Ukraine.

According to Prosecutor General’s Office, Russian forces have killed 109 children and injured more than 130 since Feb. 24. 

📷 Asami Terajima https://t.co/OGtrIsElHi",false,en,Twitter Web App,9592,681,23953,817,2022-03-18 10:16:53+00
1497719905814253568,1258174836175704064,¿Ucrania? ¿Rusia?. El vídeo que Israel no quiere que veas: El robo diario de tierras palestinas. https://t.co/bBuznl33g4,false,es,Twitter for Android,7548,449,9142,817,2022-02-26 23:47:06+00
1498098093845221380,1089581747887456256,Young thug 🙏🏾🙏🏾🙏🏾 https://t.co/VzIlHhbYU3,false,en,Twitter for iPhone,9234,184,61075,817,2022-02-28 00:49:53+00
1505941069858422784,1934388686,"Yes, here is Aamir Khan dissing @narendramodi, calling him a mass murderer, who has now suddenly become a hero just coz he said something good about #KashmirFiles as a PR exercise. https://t.co/RPrTFZhznf",false,en,Twitter for iPhone,9828,1694,24315,817,2022-03-21 16:15:04+00
1499125273886969862,3323025531,"Unfassbar. Bei einer Anti-Kriegsdemo in St. Petersburg wurde Elena Osipova verhaftet. Sie ist eine der bekanntesten Überlebenden der deutschen Blockade von Leningrad, bei der über eine Million Zivilisten ums Leben kamen. So viel zu Putins Entnazifizierung der Ukraine. https://t.co/Fuk5g8PjYx",false,de,Twitter for iPhone,8280,654,28228,817,2022-03-02 20:51:32+00
